cluster,genre,danceability,energy,valence,loudness,track_name,artist_name,popularity
4,Children’s Music,0.591,0.574,0.156,-5.415,Not Too Late,Lemaitre,51
2,Anime,0.141,0.167,0.167,-18.894,"Mothra and the Twin Faeries (From ""Mothra vs. Godzilla"")",Akira Ifukube,14
3,Jazz,0.815,0.681,0.803,-5.785,Just Jammin',Gramatik,59
1,Indie,0.583,0.366,0.538,-11.802,Saskatchewan in 1881,Colter Wall,52
4,Folk,0.434,0.88,0.141,-6.057,Dark Spring,Beach House,53
0,Indie,0.502,0.956,0.627,-4.823,In Chains,The War On Drugs,51
0,Indie,0.342,0.425,0.272,-8.813,Until The Hurting Is Gone,Billy Raffoul,58
0,Pop,0.486,0.831,0.8,-5.5,Animal,Neon Trees,66
0,Country,0.56,0.905,0.745,-2.812,County Line,Sugarland,34
3,Soul,0.73,0.592,0.938,-7.864,I'm Missin' You Babe,Lebrado,36
4,Children’s Music,0.496,0.559,0.366,-8.154,Sword Box,Malibu Ken,50
0,Country,0.43,0.79,0.295,-4.887,Here,Rascal Flatts,38
1,Reggaeton,0.682,0.469,0.485,-11.401,Demasiao',DrefQuila,59
3,Soul,0.775,0.535,0.903,-9.848,I'm Glad You're Mine,Al Green,46
1,Indie,0.275,0.524,0.291,-8.656,The Running Styles of New York,The Tallest Man On Earth,56
2,Blues,0.397,0.248,0.448,-18.642,In My Dreams - Late Show - Live,Jorma Kaukonen,0
2,Classical,0.518,0.00226,0.275,-35.881,"Diabelli Variations, Op. 120: Variation 29. Adagio ma non troppo",Ludwig van Beethoven,24
2,Indie,0.355,0.14,0.0354,-18.42,Shortline,RY X,49
2,Jazz,0.484,0.151,0.399,-18.622,Kathy's Waltz,The Dave Brubeck Quartet,40
0,Electronic,0.676,0.91,0.717,-2.668,IN MY HEAD,Kayzo,29
0,Ska,0.236,0.973,0.506,-3.67,Blackbirds Roar,Strike Anywhere,16
2,World,0.221,0.157,0.0747,-12.237,How Great Thou Art,Citipointe Live,59
1,R&B,0.651,0.496,0.227,-8.542,U + Me (Love Lesson),Mary J. Blige,46
0,Folk,0.286,0.712,0.242,-4.625,WhisperI'lllistentohearit,Spoon,47
4,Comedy,0.57,0.86,0.638,-4.481,Aliens and Kim Kardashian,Joe Rogan,45
1,Indie,0.439,0.442,0.189,-8.873,Broken,Jake Bugg,58
4,Pop,0.605,0.725,0.559,-5.854,So I Met Someone,VHS Collection,63
4,Ska,0.385,0.903,0.423,-3.162,Skunx,Lars Frederiksen and the Bastards,32
1,Pop,0.658,0.442,0.249,-6.688,In Too Deep,Why Don't We,66
3,Dance,0.7,0.695,0.633,-4.973,Raise Your Glass,P!nk,74
2,Movie,0.173,0.206,0.0452,-17.011,The Cave of Wonders,Alan Menken,33
2,Opera,0.208,0.257,0.0397,-11.802,"Wagner: Tristan und Isolde, WWV 90, Act 1 Scene 1: ""Brangäne, du? Sag - wo sind wir?"" (Isolde, Brangäne)",Richard Wagner,7
1,Rock,0.519,0.436,0.133,-8.064,Air Catcher,Twenty One Pilots,59
3,Jazz,0.71,0.686,0.702,-6.418,It's Summertime - Lindstrom & Prins Thomas Radio Edit,Morcheeba,44
4,Pop,0.511,0.574,0.161,-7.016,Nothing Compares 2 U,Sinéad O'Connor,71
4,Anime,0.622,0.536,0.348,-3.236,secret base ~君がくれたもの~ feat.えみい (テーマパークガール),Kobasolo,38
1,Comedy,0.512,0.518,0.278,-15.388,Stupid In School,Brian Regan,49
2,Classical,0.166,0.162,0.048,-22.293,"La clemenza di Tito, K. 621, Act I: Deh, conservate o Dei",Wolfgang Amadeus Mozart,0
2,Classical,0.297,0.0963,0.308,-27.33,Nocturne in G Minor,Frédéric Chopin,38
4,Hip-Hop,0.635,0.66,0.193,-4.847,The Morning,Raekwon,50
3,Soul,0.661,0.836,0.753,-3.56,Now or Never,Outasight,36
2,Opera,0.308,0.154,0.0377,-25.937,"Dinorah, Act II: Act II Scene 1: Qu'il est bon (Woodcutters)",Giacomo Meyerbeer,2
4,World,0.496,0.957,0.329,-3.335,This Is Amazing Grace - Live,North Point InsideOut,55
3,Hip-Hop,0.703,0.632,0.849,-11.037,Low Anxiety,The Game,26
1,Opera,0.401,0.195,0.225,-15.977,La battaglia di Legnano: Overture,"Orchestra Del Teatro Alla Scala, Milano",8
1,Soundtrack,0.603,0.297,0.654,-20.507,You're So Cool,Hans Zimmer,37
0,Reggaeton,0.637,0.868,0.682,-3.19,Unica - Remix,Ozuna,71
3,Alternative,0.77,0.656,0.788,-11.169,Straighten It Out,Pete Rock & C.L. Smooth,51
0,Folk,0.43,0.882,0.448,-4.305,Tigerblood,Vistas,61
3,Children's Music,0.569,0.439,0.67,-6.741,Three Little Pigs,Jen Gould,1
0,Reggaeton,0.691,0.916,0.814,-2.82,Amor de Locos,Wisin,37
4,Soundtrack,0.413,0.655,0.302,-13.207,Riot & Flames - Bonus Track,Daniel Pemberton,34
0,Country,0.506,0.72,0.418,-6.994,Just Love Me,Chris Cagle,48
3,Pop,0.733,0.71,0.965,-5.849,Pumped Up Kicks,Foster The People,83
3,R&B,0.801,0.674,0.875,-4.185,Breakin' Dishes,Rihanna,52
0,Alternative,0.35,0.924,0.185,-5.776,Heathens,Boston Manor,43
1,Classical,0.508,0.362,0.207,-9.369,Just Take My Heart - 2010 Remastered Version,Mr. Big,53
3,Children's Music,0.958,0.378,0.824,-8.018,Roly Poly,Juice Music,2
1,R&B,0.579,0.225,0.202,-12.419,Jezebel,Sade,48
0,Folk,0.444,0.757,0.554,-6.884,Mr. Bojangles - Remastered 2001,Nitty Gritty Dirt Band,44
4,R&B,0.586,0.528,0.139,-7.62,The Unknown,ford.,46
0,Jazz,0.76,0.44,0.743,-13.631,Aretha,Pete Rock,38
4,R&B,0.647,0.709,0.304,-7.79,Bring Me Back,Marie Dahlstrom,49
1,Folk,0.342,0.172,0.252,-15.12,"Holy, Holy, Holy",Sufjan Stevens,41
0,Electronic,0.746,0.975,0.269,-4.51,Swords & Dragons,Eptic,29
2,Anime,0.331,0.249,0.258,-21.856,ラ・カンパネラ,Nobuyuki Tsujii,27
1,World,0.553,0.545,0.333,-7.991,City On The Hill,Casting Crowns,43
0,Rock,0.143,0.919,0.201,-4.438,Machinehead,Bush,63
1,Indie,0.743,0.486,0.346,-7.347,play the part,ROLE MODEL,55
2,Opera,0.286,0.115,0.112,-16.937,"Madama Butterfly, Act 2: Un bel dì vedremo",Giacomo Puccini,33
2,Opera,0.334,0.021,0.396,-26.612,Julie's House,Philharmonia Orchestra,15
1,Reggaeton,0.666,0.448,0.271,-9.462,A Mi Manera 2,Lito Kirino,23
3,Children’s Music,0.597,0.737,0.721,-7.274,What Happens to People?,Deerhunter,53
4,Hip-Hop,0.712,0.797,0.44,-6.605,FoReal,G Herbo,55
0,Dance,0.531,0.694,0.538,-4.877,A Little Too Not Over You,David Archuleta,54
1,Electronic,0.634,0.579,0.143,-9.11,My Night (feat. 070 Shake),Keys N Krates,43
0,Comedy,0.6,0.724,0.922,-7.851,Lasagna,"""Weird Al"" Yankovic",31
4,Pop,0.491,0.942,0.387,-5.333,Santa Monica,Everclear,68
3,Ska,0.698,0.943,0.753,-2.554,Side Projects are Never Successful,Bomb the Music Industry!,23
3,R&B,0.863,0.75,0.568,-9.273,BULLETS,KAYTRANADA,57
3,Folk,0.677,0.722,0.898,-7.767,Windy,The Association,46
4,R&B,0.531,0.612,0.16,-6.791,Not A Little Bit,K. Michelle,42
1,Comedy,0.534,0.576,0.317,-13.993,Wino & Junkie,Richard Pryor,17
1,Indie,0.472,0.29,0.126,-12.327,Obvious Bicycle,Vampire Weekend,58
2,Soundtrack,0.563,0.132,0.149,-16.319,The Pirates - Finding Neverland/Soundtrack Version,Jan A.P. Kaczmarek,26
3,Reggae,0.856,0.556,0.658,-7.599,Natural Mystic [feat. Ky Mani Marley],Alborosie,47
3,Indie,0.825,0.663,0.417,-9.414,Makeba,Jain,59
2,Classical,0.319,0.0278,0.0384,-26.752,"Montero: Winter (Improvisation after the second movement of Vivaldi's Violin Concerto in F Minor, Op. 8 No. 4, RV 297, ""L'inverno"")",Antonio Vivaldi,43
3,Soul,0.659,0.775,0.725,-6.209,Vice,Jay Prince,45
0,Alternative,0.432,0.942,0.242,-5.606,"Rabbit’s Revenge (feat. Bassnectar, Big Boi, and Killer Mike)",Tom Morello,39
2,Anime,0.167,0.0248,0.0372,-31.166,Nostalgia,Ryuichi Sakamoto,15
0,Jazz,0.429,0.359,0.347,-12.89,Winter Song,Leslie Odom Jr.,41
2,Opera,0.23,0.15,0.0676,-11.607,"Xerxes: ""Largo Religioso"" (De ""El Vagabundo y la Estrella"")",Alfredo Kraus,8
0,Jazz,0.374,0.345,0.552,-10.654,I Shall Be Released - Remastered,Nina Simone,50
0,Ska,0.406,0.947,0.656,-2.111,Best Wishes to Your Black Lung,Less Than Jake,32
0,Alternative,0.471,0.862,0.601,-6.81,"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire",Queens of the Stone Age,46
2,Classical,0.345,0.0085,0.0518,-25.382,"Annees de pelerinage, 1st year, Switzerland, S160/R10: No. 9. Les cloches de Geneve (The Bells of Geneva)",Franz Liszt,32
1,Country,0.675,0.343,0.74,-16.939,That's How I Got To Memphis,Tom T. Hall,51
2,Folk,0.542,0.0706,0.178,-17.699,When It Ends,Imaginary Future,52
1,Folk,0.76,0.278,0.501,-15.725,Across the Lines,Tracy Chapman,55
4,Ska,0.319,0.726,0.127,-5.715,Luna Roja - Remasterizado 2007,Soda Stereo,41
2,Soundtrack,0.267,0.12,0.0378,-15.451,Rachmaninoff: Rhapsody On A Theme Of Paganini,John Barry,37
4,Hip-Hop,0.484,0.66,0.588,-11.224,Drive In,MED,49
0,Blues,0.659,0.635,0.413,-10.569,Up From The Skies,Jimi Hendrix,41
1,Dance,0.578,0.431,0.317,-8.018,Flannel,Justin Timberlake,53
3,Dance,0.66,0.881,0.949,-7.802,World In My Eyes - 2006 Remastered Version,Depeche Mode,49
1,Soundtrack,0.554,0.29,0.451,-9.203,Nicaragua,Jerry Goldsmith,33
0,Pop,0.618,0.754,0.485,-3.739,Bye Bye (feat. Ivy Adara),Gryffin,72
1,Soundtrack,0.591,0.228,0.053,-12.022,Frank's Farewell,Tyler Bates,45
3,Indie,0.808,0.562,0.601,-6.311,Better Days,Cam Meekins,55
0,Hip-Hop,0.825,0.789,0.532,-5.181,Bossed Up,Juicy J,59
1,Children’s Music,0.588,0.392,0.46,-10.697,Did Not Our Hearts Burn,Jess Ray,54
1,Country,0.573,0.5,0.301,-7.248,Carried Away,George Strait,55
3,Ska,0.539,0.973,0.782,-5.002,Damnation,Rancid,27
2,Soundtrack,0.0715,0.103,0.0326,-15.85,Silent Sparrow,Henry Jackman,26
4,Electronic,0.492,0.862,0.591,-9.158,I Wanna Be Adored - Remastered,The Stone Roses,64
1,Soul,0.239,0.419,0.11,-8.443,Silhouette,Aquilo,65
4,Children’s Music,0.599,0.871,0.518,-4.615,guarded,flor,54
1,R&B,0.435,0.373,0.234,-10.838,Rodriquez Jacquees Broadnax (Intro),Jacquees,41
4,Comedy,0.59,0.893,0.168,-12.316,Chivalry,Steve Byrne,14
0,R&B,0.383,0.443,0.196,-6.897,Playboy,Trey Songz,55
2,Classical,0.403,0.0188,0.364,-38.647,"Waldscenen, Op. 82: No. 3. Einsame Blumen (Solitary Flowers)",Robert Schumann,25
1,Indie,0.779,0.518,0.231,-3.65,Homies,Arizona Zervas,58
3,Ska,0.613,0.976,0.719,-3.559,She Won't Ever Figure It Out,Big D and the Kids Table,17
4,Dance,0.398,0.66,0.719,-5.626,Banana Clip - Spanish Version,Miguel,46
4,Reggae,0.499,0.675,0.29,-4.447,Ice Queen (feat. Toian),Vybz Kartel,29
3,Country,0.751,0.688,0.643,-5.596,They're Playing Our Song,Neal McCoy,42
1,Rap,0.735,0.503,0.356,-8.605,I Think Of You,Jeremih,56
3,Rap,0.826,0.597,0.35,-7.807,The Plan,G-Eazy,62
0,Children’s Music,0.434,0.68,0.403,-4.84,American Love,Smallpools,50
3,Jazz,0.748,0.46,0.853,-6.991,Where I'm Coming From - Instrumental,Funky DL,41
3,Soul,0.711,0.461,0.962,-12.185,Gotta Right to Cry,Major Lance,39
0,Rap,0.709,0.687,0.327,-7.394,Niggaz Know,J. Cole,58
0,Electronic,0.473,0.995,0.225,-2.656,Let's Go!,Big Gigantic,28
4,Indie,0.503,0.581,0.633,-7.007,Day 1 ◑,HONNE,67
0,Children’s Music,0.514,0.884,0.898,-3.765,Come Out and Play,The Offspring,56
4,Reggae,0.663,0.724,0.404,-6.834,I Mua,Nahko and Medicine for the People,38
1,R&B,0.52,0.468,0.439,-8.58,Playa Playa,D'Angelo,45
4,Children’s Music,0.424,0.991,0.295,-4.169,Hail The Apocalypse,Avatar,49
3,A Capella,0.6,0.786,0.884,-6.784,29 Ways to My Back Door,Tonic Sol-Fa,0
3,Reggae,0.718,0.724,0.886,-6.563,Running Back,Pacific Dub,31
0,Anime,0.452,0.975,0.497,-2.183,R,Roselia,43
3,Alternative,0.531,0.586,0.785,-6.01,Sweet Life,Frank Ocean,57
3,Indie,0.801,0.414,0.536,-8.805,New Biome,Sure Sure,44
1,Jazz,0.454,0.176,0.442,-14.844,How Strange - 1996 Remastered,Coleman Hawkins,34
3,Country,0.529,0.714,0.814,-6.315,Girlfriend,Matthew Sweet,52
0,Reggae,0.665,0.566,0.726,-9.006,Knock Yu Body,Little John,27
1,Rap,0.83,0.33,0.0744,-9.156,Or Nah (feat. Wiz Khalifa and DJ Mustard),Ty Dolla $ign,56
0,Rap,0.675,0.747,0.255,-4.46,Ain't Coming Back,Future,64
4,Ska,0.381,0.87,0.634,-5.804,Lo Que Sangra (La Cúpula) - Remasterizado 2007,Soda Stereo,50
0,Children’s Music,0.554,0.789,0.582,-3.015,Tick Tick Boom,The Hives,53
3,Electronic,0.542,0.626,0.813,-7.105,Beetlebum - 2012 Remastered Version,Blur,53
2,Soundtrack,0.268,0.0368,0.123,-29.039,Nothing’s Gonna Stop Me Now,Max Richter,28
0,Movie,0.53,0.34,0.716,-12.796,The Ballad Of Davy Crockett,Riders In The Sky,10
3,Electronic,0.741,0.87,0.927,-7.835,Rusty Nails,Moderat,53
3,Reggae,0.761,0.625,0.921,-6.088,Pied Piper,Bob Andy,35
0,Soul,0.595,0.598,0.495,-7.803,FRIENDS,BLAISE MOORE,43
4,Comedy,0.565,0.715,0.406,-11.453,Hierarchy of Needs,Christian Finnegan,28
1,Electronic,0.555,0.457,0.0711,-11.527,Lilypads,DROELOE,45
4,Pop,0.771,0.718,0.232,-6.854,The Break Up,Machine Gun Kelly,63
1,Folk,0.564,0.391,0.201,-10.786,The House We Never Built,Gabrielle Aplin,48
1,Blues,0.588,0.488,0.328,-8.462,Ten Cent Pistol,The Black Keys,48
4,Country,0.757,0.719,0.417,-6.073,Smoke,Adam Calhoun,43
3,Jazz,0.742,0.771,0.65,-7.37,Melon,Handbook,36
4,Rap,0.66,0.71,0.233,-4.541,It's over Now,112,63
0,Ska,0.447,0.901,0.608,-4.088,Friday Tonight,MxPx,35
0,Reggaeton,0.726,0.772,0.447,-3.994,Loko,Almighty,33
3,R&B,0.846,0.548,0.516,-6.397,A Mí,Rels B,73
0,Alternative,0.61,0.914,0.74,-4.158,Gamma Ray,Beck,42
4,World,0.541,0.841,0.277,-5.29,Freedom - Live,Jesus Culture,59
4,Pop,0.305,0.701,0.333,-5.67,The Calendar,Panic! At The Disco,59
1,Folk,0.598,0.461,0.412,-8.895,The Morning Song,Drew Holcomb & The Neighbors,46
3,Reggaeton,0.831,0.798,0.742,-4.777,Tan Lindo Y Tan Pato,Jamsha,21
0,Children’s Music,0.318,0.958,0.3,-2.683,For You,Staind,53
1,Children's Music,0.78,0.172,0.705,-19.823,Let Your Body Go 4/4,Kimbo Children's Music,0
1,Folk,0.61,0.0256,0.266,-16.532,Boots Of Spanish Leather,The Lumineers,51
4,Comedy,0.419,0.824,0.307,-7.227,Benefits of a Mixed Crowd,Ralphie May,22
1,Hip-Hop,0.721,0.568,0.109,-11.295,Gatteka,Ghostemane,56
3,Anime,0.575,0.989,0.856,-1.49,Jikkyochuukei,RADWIMPS,19
1,Dance,0.475,0.452,0.276,-4.134,You're Not Sorry,Taylor Swift,52
1,Jazz,0.735,0.115,0.28,-12.509,Papaver,Flitz&Suppe,44
0,Blues,0.507,0.65,0.853,-7.738,Mama Can't Help You,Doyle Bramhall II,25
3,Hip-Hop,0.845,0.58,0.709,-6.347,LOST SOULS,Ski Mask The Slump God,57
3,Electronic,0.646,0.602,0.662,-11.316,Dissolved Girl,Massive Attack,54
1,Blues,0.524,0.312,0.366,-14.13,M & O Blues,Son House,27
3,Reggaeton,0.626,0.923,0.8,-4.314,Con el Pié Derecho,Ilegales,38
4,Hip-Hop,0.693,0.763,0.395,-5.443,Lovin' Me (feat. Smiggz),Berner,51
3,Country,0.574,0.897,0.75,-4.464,I Just Wanna Be Mad,Terri Clark,42
3,Reggaeton,0.795,0.818,0.629,-3.91,Hipnotízame,Wisin & Yandel,63
4,Reggae,0.623,0.725,0.619,-4.878,Now,Romain Virgo,29
3,Reggaeton,0.731,0.9,0.904,-5.552,Mayores,Son Tentacion,46
3,Electronic,0.734,0.681,0.767,-8.3,I Love to Move In Here,Moby,38
4,Hip-Hop,0.798,0.645,0.304,-6.213,Bathing Ape (feat. OhGeesy & Fenix Flexin),Shoreline Mafia,64
1,Pop,0.776,0.388,0.294,-9.143,STAR,BROCKHAMPTON,64
3,Soul,0.717,0.832,0.89,-8.619,Outa-Space,Billy Preston,37
4,Movie,0.604,0.685,0.308,-5.775,Il y avait,Bernard Minet,0
0,World,0.275,0.57,0.0976,-6.829,Yours Forever - Live,Darlene Zschech,35
4,Dance,0.651,0.903,0.238,-3.988,Ashes - Steve Aoki Deadpool Demix,Céline Dion,52
4,Hip-Hop,0.591,0.846,0.121,-3.687,Ignant Shit (feat. Lil Wayne),Drake,73
0,Comedy,0.423,0.924,0.295,-8.576,Confidence,Maria Bamford,25
3,Rock,0.566,0.906,0.787,-5.092,How Far We've Come,Matchbox Twenty,61
4,Electronic,0.466,0.732,0.21,-4.587,Attention,Yellow Claw,45
1,Electronic,0.654,0.371,0.71,-15.098,Delphium,Aphex Twin,37
1,Folk,0.382,0.495,0.0634,-8.726,Clean Living,The War On Drugs,48
1,Folk,0.548,0.176,0.21,-14.563,My Skin,Natalie Merchant,43
0,Ska,0.529,0.982,0.488,-5.762,Dirty Rats,Voodoo Glow Skulls,19
0,Soul,0.456,0.645,0.886,-9.851,Heatwave,Martha Reeves & The Vandellas,49
2,Soundtrack,0.0652,0.116,0.0329,-22.036,Dear Vera,Hans Zimmer,25
4,Anime,0.555,0.587,0.134,-10.273,11174_light_edit_demo,Shiro Sagisu,15
3,Blues,0.582,0.517,0.833,-9.325,Who Put the Bomp (In the Bomp Bomp Bomp),Frankie Lymon & The Teenagers,39
1,Country,0.65,0.534,0.428,-10.391,My Love,Little Texas,43
0,Dance,0.475,0.574,0.75,-8.465,Livin' Off the Land,Justin Timberlake,52
3,Ska,0.733,0.602,0.834,-7.65,Siguiendo La Luna - Remasterizado 2008,Los Fabulosos Cadillacs,68
0,Ska,0.678,0.62,0.556,-8.625,The Oppressed Song - Remastered Version,The Wailers,31
1,Blues,0.498,0.414,0.359,-10.309,Heartland,"Crosby, Stills, Nash & Young",33
2,Children's Music,0.375,0.229,0.627,-24.588,Child's Play,Manhattan School of Music Children's Festival Chorus,0
3,Country,0.612,0.884,0.877,-3.92,Nothin' To Lose,Josh Gracin,59
3,Reggaeton,0.836,0.649,0.433,-3.547,Me Gustas,Kevin Roldan,59
1,Jazz,0.417,0.41,0.093,-9.002,Over Our Heads,Zero 7,36
3,Children’s Music,0.689,0.902,0.581,-4.769,What We Live For,American Authors,58
1,Movie,0.42,0.45,0.119,-9.79,Nature Boy,Bruno Pelletier,1
4,Children’s Music,0.491,0.858,0.454,-4.764,Sooner Or Later,Breaking Benjamin,54
1,Blues,0.554,0.397,0.773,-13.538,Over and Over,Joe Walsh,31
1,Comedy,0.64,0.348,0.541,-20.819,Chemotherapy,Robert Schimmel,11
4,Comedy,0.481,0.972,0.184,-4.131,21st Century,Tom Papa,24
3,Reggae,0.733,0.786,0.686,-5.821,"Detka, Poslushai",Noize MC,35
3,Jazz,0.584,0.724,0.736,-8.329,Let's Misbehave,Swing Republic,34
2,Soundtrack,0.115,0.268,0.0416,-17.609,Outside,Trent Reznor and Atticus Ross,30
1,Rock,0.558,0.563,0.617,-11.259,Saturday Night Special,Lynyrd Skynyrd,54
4,Reggaeton,0.649,0.596,0.349,-6.723,Necesito Tu Amor (feat. B Howard & Brasco) - Versión Trap,Legarda,42
0,Electronic,0.642,0.979,0.569,-3.309,WFSU - Virtual Riot and Snails Remix,Snails,28
3,Ska,0.521,0.669,0.983,-11.445,Special Brew,Skankin' Pickle,30
3,Alternative,0.826,0.365,0.802,-7.024,Only Child,Tierra Whack,61
3,Hip-Hop,0.895,0.724,0.593,-5.832,Make It Nasty,Tyga,57
3,Children’s Music,0.661,0.713,0.632,-7.825,Road To Nowhere,Talking Heads,54
1,R&B,0.645,0.546,0.503,-10.354,Till It's Done (Tutu),D'Angelo,44
4,World,0.413,0.446,0.32,-6.585,I Am Set Free,Shane & Shane,27
3,Blues,0.645,0.597,0.668,-4.449,Goodbye Kiss,Grace Potter & The Nocturnals,22
1,Hip-Hop,0.575,0.414,0.106,-8.551,April Mourning,$uicideBoy$,50
3,Reggae,0.786,0.703,0.738,-6.895,Time,Sabotage Soundsystem,21
2,World,0.395,0.161,0.199,-17.023,Preparation,Will Reagan,28
4,Folk,0.475,0.532,0.121,-7.519,Sleepless,Novo Amor,57
2,Classical,0.194,0.0442,0.123,-28.962,"Improvisations, FP 63: No. 10 in F Major ""Éloge des gammes""",Francis Poulenc,2
0,Children's Music,0.646,0.781,0.971,-8.179,You Need An N,StoryBots,21
4,Blues,0.385,0.619,0.273,-3.505,Offend In Every Way,The White Stripes,35
3,Ska,0.688,0.985,0.757,0.165,Can't Be Trusted,The Interrupters,38
0,Soul,0.672,0.592,0.296,-8.895,Holy,Reo Cragun,44
4,R&B,0.847,0.656,0.234,-4.976,Wasabi,Little Mix,69
3,Ska,0.648,0.921,0.731,-1.512,Believe,Cock Sparrer,30
0,Country,0.423,0.813,0.421,-5.011,Love Someone,Brett Eldredge,71
3,R&B,0.807,0.37,0.792,-10.783,Needed,Brent Faiyaz,52
1,Children's Music,0.689,0.207,0.722,-14.419,The Unicorn,The Wayfarers,0
2,Classical,0.254,0.238,0.143,-11.944,Medley 2002 (Final Fantasy I​-​III),Nobuo Uematsu,38
0,World,0.142,0.567,0.167,-7.584,You Are Here (The Same Power) - Live,Hillsong Worship,23
1,Classical,0.552,0.37,0.88,-20.085,"Diabelli Variations, Op. 120: Var. 28, Allegro",Ludwig van Beethoven,19
2,Classical,0.422,0.0488,0.319,-23.858,"Violin Concerto No. 2 in D Major, K. 211 - Cadenza: Giovanni Sollima: 1. Allegro moderato",Wolfgang Amadeus Mozart,31
4,Rap,0.658,0.7,0.188,-5.212,Hold On (Shut Up),Machine Gun Kelly,51
0,Hip-Hop,0.554,0.702,0.553,-3.839,Tryna Yea,Kevin Gates,58
3,Ska,0.687,0.594,0.726,-4.294,The Runaround,Westbound Train,13
3,Hip-Hop,0.922,0.485,0.395,-7.259,I Got The Juice (feat. Pharrell Williams),Janelle Monáe,61
1,Children's Music,0.373,0.236,0.583,-8.488,The First Noel,Juice Music,0
1,Anime,0.466,0.225,0.765,-19.92,Florence,Kevin Penkin,32
1,Pop,0.505,0.437,0.247,-7.756,Gravity,EDEN,60
3,Electronic,0.823,0.824,0.802,-4.279,Skanker,Rusko,25
4,Rock,0.464,0.738,0.369,-7.304,Comeback Story,Kings of Leon,58
3,Movie,0.569,0.481,0.939,-9.804,The Cleaner - From Toy Story Midway Mania!,Randy Newman,28
2,Movie,0.202,0.0746,0.0336,-33.229,X-15,Justin Hurwitz,40
3,Soul,0.599,0.685,0.666,-6.329,Let Me,Tone Stith,44
0,Blues,0.444,0.989,0.466,-3.746,3's & 7's,Queens of the Stone Age,53
1,Rock,0.424,0.197,0.094,-12.381,I'm On Fire,Soccer Mommy,56
1,Ska,0.449,0.301,0.0967,-12.877,Crema de Estrellas (SEP7IMO DIA),Soda Stereo,42
2,Soundtrack,0.281,0.258,0.0389,-15.73,The New Babysitter,Michael Giacchino,25
4,Comedy,0.607,0.76,0.322,-9.851,People Who Hate People,Bill Hicks,15
2,Rock,0.464,0.342,0.0619,-19.402,Hello!,Explosions In The Sky,54
2,Classical,0.255,0.0324,0.127,-25.862,"Violin Sonata No. 32 in B-Flat Major, K. 454: II. Andante",Wolfgang Amadeus Mozart,28
1,Soul,0.69,0.332,0.477,-11.148,Obvious,Ayelle,55
4,World,0.556,0.86,0.432,-6.447,Be Lifted High - Live,Elevation Worship,42
2,Classical,0.445,0.0523,0.0351,-26.717,The Whirling Ways of Stars That Pass,Jóhann Jóhannsson,38
1,Rap,0.52,0.594,0.393,-8.81,Borrowed Love (feat. Swae Lee & WizKid),Metro Boomin,73
4,Children’s Music,0.595,0.717,0.547,-4.803,Scar Tissue,Red Hot Chili Peppers,77
3,Dance,0.819,0.681,0.93,-6.423,Where the Sky Hangs,Passion Pit,52
0,Indie,0.556,0.745,0.442,-6.409,Down Low,Doja Cat,36
1,Opera,0.479,0.204,0.481,-19.402,"The Merry Widow: Act III, ""Njegus, was ist das mit der Musik?""",Franz Lehár,5
2,Opera,0.326,0.221,0.219,-16.487,"La Bohème / Act 4: ""O Mimì, tu più non torni"" (Duetto) - ""Che ora sia""",Giacomo Puccini,21
4,Rock,0.445,0.821,0.598,-4.442,Doo Doo Doo Doo Doo (Heartbreaker),The Rolling Stones,52
1,Folk,0.494,0.372,0.25,-11.89,Blood Bank,Bon Iver,65
4,Hip-Hop,0.599,0.957,0.489,-5.764,Guerrilla Radio,Rage Against The Machine,70
3,Hip-Hop,0.83,0.55,0.97,-5.367,Love Letter,Katchafire,52
1,Children’s Music,0.561,0.301,0.0594,-10.896,Comatose,RKCB,56
1,R&B,0.488,0.381,0.217,-8.095,Gotta Get Up - Interlude,Kali Uchis,57
3,Country,0.619,0.982,0.683,-2.206,Country Music Made Me Do It,Carlton Anderson,44
3,Pop,0.75,0.754,0.83,-6.999,Mamma Mia,ABBA,65
0,Rock,0.576,0.738,0.675,-8.122,Beautiful Disaster,311,60
1,Movie,0.416,0.44,0.534,-15.706,Bon Dieu Qu'elle Est Con,Henri Salvador,1
4,Children’s Music,0.45,0.883,0.328,-4.094,Call Me When You're Sober,Evanescence,65
4,Dance,0.649,0.784,0.289,-4.266,Invincible,Borgeous,50
4,Electronic,0.451,0.832,0.18,-5.134,Far from Home,Ladytron,44
0,Pop,0.473,0.339,0.265,-6.039,Don't Be A Fool,Shawn Mendes,67
3,Children’s Music,0.745,0.824,0.596,-4.607,Chrysalis,Empire of the Sun,61
3,R&B,0.808,0.504,0.499,-7.281,It's All About Me,Mýa,61
0,Dance,0.458,0.561,0.206,-4.819,Ghost Of You,5 Seconds of Summer,70
3,Reggaeton,0.803,0.83,0.772,-3.123,Entrar En Calor,Zion,22
4,Rap,0.734,0.649,0.158,-6.235,LAND OF THE FREE,Joey Bada$$,63
2,Indie,0.461,0.00554,0.647,-28.843,Early,HOMESHAKE,52
2,Soundtrack,0.247,0.228,0.0876,-23.749,Everything Is An Illusion,Kaada,33
3,Pop,0.906,0.888,0.756,-7.275,Bruh...,Lil Dicky,58
3,Reggae,0.769,0.684,0.936,-6.255,Betonada,Rawayana,36
3,Jazz,0.769,0.613,0.502,-6.059,See You Leave,RJD2,52
